19036336,TaigaxhAppzy XD,"75,903,110","50,205,535","24,298,669","12,972,371"
62608636,BassPirateRed,"75,848,627","13,034,614","9,296,112","7,579,198"
64525422,alvinrahul69,"75,817,132","44,501,039","35,086,260","4,145,280"
63480706,Night Kīng,"75,768,509","38,752,975","14,761,381","6,309,239"
1616270,Pinchbeck,"75,726,909","50,792,735","32,650,737","10,547,038"
26877031,M3llow Queen x,"75,656,465","20,851,447","15,414,216","6,498,109"
33910779,Mashmattatoe,"75,619,616","34,497,033","25,796,492","6,727,398"
69366835,SMOKYR,"75,593,965","26,170,056","20,413,888","5,336,268"
73925214,KhaLᴇᴇsí,"75,581,271","15,109,814","8,544,639","4,018,298"
62946708,Lazy ﾒ Blue,"75,499,463","39,766,426","33,831,666","8,340,723"
33305369,乄 Gembel 乄,"75,331,492","52,313,991","34,869,883","6,453,275"
52667606,Waifu Đay,"75,227,037","57,735,267","29,657,438","5,018,177"
55851284,Mr Kaoz,"75,111,704","45,455,831","21,117,640","7,653,146"
12358600,JēliBēคN,"75,059,263","85,434,820","25,197,010","7,140,591"
62189019,ChongChong84,"75,002,010","28,090,446","11,667,350","7,545,197"
63737713,Chalder,"74,982,346","35,159,375","31,506,240","7,215,355"
51632421,TimeWizard x,"74,972,383","31,807,587","19,712,366","8,329,032"
65484538,Sleepy Beast,"74,944,891","114,171,704","31,061,552","5,298,196"
67145172,Sol InvictuS,"74,915,025","18,209,461","14,462,220","4,239,630"
65787040,S0meRand0mGuy,"74,837,113","89,685,486","41,406,264","6,973,377"
71733867,ˢᵃメMAD,"74,784,080","81,908,419","29,409,227","6,900,318"
10993999,AmIBubbles,"74,748,584","50,237,740","29,641,867","10,319,350"
97560016,Ᵽinkie,"74,708,806","7,093,258","5,463,377","1,340,940"
63601569,Slayer X Dwardo,"74,686,103","10,179,652","8,285,950","4,811,749"
52130105,ᵛⁿMr Crab,"74,635,360","45,632,227","11,073,080","8,412,331"
27737243,Hopesyyy,"74,601,264","14,134,434","10,425,739","5,766,734"
96257100,BloodViking57,"74,410,121","18,185,758","13,242,914","3,483,510"
39144620,A y b r o,"74,396,524","74,183,011","41,918,813","10,139,176"
39637709,FHK HellAngel,"74,393,794","48,025,940","24,167,827","6,068,672"
54530345,4Zinc 永,"74,367,488","118,513,873","49,916,743","7,343,358"
37765024,Đumoƞt,"74,268,175","13,823,542","7,647,532","5,831,934"
76158410,RJMB,"74,210,733","13,076,030","6,833,669","3,171,821"
97560095,Ṗinkie,"74,068,900","22,939,562","20,492,659","2,270,213"
7568329,El3ctricity,"73,971,755","46,006,962","25,653,040","9,161,456"
48448912,crazy monkey,"73,838,575","143,867,516","72,587,679","11,397,468"
63179189,Konstantinos Ma,"73,533,951","18,885,939","11,855,917","9,127,489"
57922872,ÆTERNALS,"73,496,805","20,799,059","4,821,323","7,328,423"
55874646,RP NEMOᴹⱽ,"73,392,846","63,644,325","33,848,572","13,033,234"
79538130,ᴾᴿᴹ Choup,"73,300,140","19,077,636","9,438,866","3,011,463"
76218406,xpad,"73,231,890","22,783,652","7,732,615","7,183,350"
13344677,şāvagē Salt,"73,223,916","33,505,628","28,443,240","8,873,309"
39864322,Mama Ma Dolay,"73,208,367","39,423,959","33,142,650","8,942,972"
73936439,Màuí,"73,085,836","14,298,980","7,467,603","4,688,045"
17494004,M s K,"73,063,836","91,921,274","74,226,570","13,944,118"
76218861,Lykthᴿˣ,"72,902,632","57,134,306","9,827,074","4,073,264"
18477710,stombie,"72,896,661","46,200,934","19,462,361","8,396,469"
81742039,乂T E F K A乂,"72,758,449","23,498,644","13,954,477","3,303,130"
25182362,Master Buîlder,"72,743,141","62,240,790","21,805,143","11,600,944"
67058811,bioruben,"72,681,448","22,369,055","11,838,339","3,485,857"
80449273,笑顔 IRiS OG,"72,412,274","28,753,741","11,701,980","5,399,062"
51380796,QuicheeeX,"72,242,242","23,987,417","6,638,881","3,879,319"
60506152,kingSaltanMo,"72,240,633","22,168,125","32,964,292","8,988,679"
96209643,Sheldecks靐龘,"72,115,706","27,702,287","10,078,194","4,234,365"
85753243,Clÿ,"72,058,240","32,588,867","21,738,285","4,349,812"
38415332,NUDIUSTERTIAN,"72,036,540","26,224,961","9,280,546","8,682,940"
80584926,MᶜᵘGroot,"72,009,216","49,434,350","19,517,591","5,654,677"
13346228,şāvagē dwarf,"71,718,758","74,267,765","58,240,909","13,213,445"
63453000,Lazy Dᵘˢᵗ,"71,689,243","30,825,982","21,585,098","6,455,415"
25456735,SoRaX,"71,641,300","107,354,560","90,600,919","29,850,694"
79507632,ｷStit Madmanｷ,"71,582,600","20,182,180","18,578,366","5,285,115"
73854941,Amarra麦克森,"71,508,103","17,845,300","20,080,173","6,900,452"
61950882,Lazy Luffy,"71,422,686","49,801,936","18,550,770","9,804,769"
67999885,Zan ID Paculer,"71,274,078","68,235,287","40,346,436","8,336,672"
26291665,Twiceborn two,"71,133,161","31,590,832","15,414,981","5,010,192"
68974728,ᴼᴾKuri,"71,116,270","45,303,060","32,853,005","4,771,448"
60954941,Sirvano,"71,061,257","62,208,222","17,631,039","6,942,251"
24834605,Beanïe,"71,016,654","17,602,835","15,518,044","7,424,207"
41812057,ManEating Rice,"70,813,185","29,777,682","27,054,411","13,855,904"
80675462,Opal 61 亗,"70,628,612","18,780,662","13,442,201","6,600,373"
73802284,Xᴏᴄʜɪ,"70,607,667","7,184,199","4,051,610","1,846,949"
24241800,Xevøk,"70,588,759","25,220,370","33,094,560","6,288,740"
75888646,BokuToヅ,"70,444,649","48,036,021","27,336,036","5,747,657"
57418518,Goolins,"70,436,277","12,458,706","4,631,912","5,613,233"
76195639,IJOMI OG,"70,414,551","37,195,206","16,389,437","5,034,623"
76869735,Riska人TwixOG,"70,334,488","34,980,544","14,180,692","4,603,427"
62326004,HarukoHanada,"70,292,457","15,580,313","10,856,306","5,298,305"
59102519,Gųts,"70,290,199","11,587,775","7,893,307","4,018,797"
95678399,裁决Blade,"70,147,025","40,988,750","39,129,408","4,209,724"
67184899,义Galatian义,"70,143,535","24,715,513","13,219,552","3,829,392"
34513418,KHAliD,"70,138,814","41,183,813","29,816,954","7,213,789"
50587058,DDoZeRR,"70,105,362","12,268,453","6,962,968","6,736,611"
27400587,THEGeneralNero,"70,091,331","39,996,053","18,807,589","11,618,391"
21998284,stoned panda420,"70,006,208","20,412,389","7,105,803","8,260,936"
53518875,Mìtch,"69,974,869","28,042,843","11,167,483","2,665,767"
14020401,Bajietong OG,"69,933,764","18,997,236","11,373,827","8,132,722"
63573884,LITTLE Jon,"69,920,994","12,244,668","9,752,109","3,802,188"
67174967,C㋛㋛PER,"69,800,270","26,027,836","19,584,993","7,066,854"
60731879,ᴵ ᵃᵐ Deku,"69,786,446","73,550,135","51,570,551","13,456,599"
66466622,义Sala义,"69,763,581","25,337,093","14,422,113","7,029,673"
59719216,oztraiker,"69,703,413","42,757,458","32,128,160","7,565,510"
64094649,l3adRabbit,"69,679,726","11,738,840","3,072,955","3,740,908"
83571282,MeҒiSt0ˣ,"69,611,048","9,554,397","5,554,937","4,082,054"
68627238,G҉a҉r҉i҉p҉,"69,514,530","7,325,395","2,722,941","3,849,942"
37756270,۞Lissa۞,"69,498,897","18,908,667","8,946,187","4,567,822"
39848545,HarleQuin ツ,"69,475,099","44,177,958","18,146,256","9,507,998"
103980065,Legend MoRpeh シ,"69,417,326","42,516,766","7,787,543","5,670,938"
75397619,火Karamag火,"69,352,129","39,412,475","25,920,771","7,081,727"
52375803,VARTOLO乄,"69,351,152","48,539,698","34,343,768","8,531,680"
95682829,I Am Craig,"68,955,113","54,015,500","22,315,106","5,571,392"
65451323,ˢᵃメJanper,"68,951,526","31,045,594","18,882,596","6,976,235"
69199791,Slayer x badboy,"68,814,406","6,518,339","4,986,784","1,234,550"
63013160,FireLýnx,"68,802,376","26,854,741","14,516,735","7,543,110"
67137328,Änâs,"68,790,151","42,848,466","26,707,882","7,352,301"
97127787,アメAmeAmeAmeアメOG,"68,737,601","21,786,199","14,709,505","2,978,248"
38205589,S i D,"68,630,815","20,548,831","19,803,549","5,935,835"
80735764,MᶜᵘThor,"68,614,391","22,496,053","12,554,283","4,198,028"
81966438,전사 JiGi,"68,611,451","62,503,052","27,975,082","6,082,236"
34358347,ヅSOUL々KILĒR,"68,448,321","6,293,351","2,317,953","4,131,042"
23896432,Farmer Alungga,"68,445,523","107,027,426","91,374,852","12,443,167"
50411574,x Lᴀᴡ OG x,"68,431,342","53,450,499","21,686,638","9,686,682"
50574663,乂 GЯACE 乂,"68,417,936","52,315,464","42,486,697","11,404,039"
67202956,Jäzzmine,"68,380,419","28,663,551","18,710,708","5,078,356"
37773820,Sapper88,"68,362,142","22,912,851","10,804,079","5,309,618"
65232436,ØMĀRXXØX,"68,328,004","61,072,181","18,836,246","5,221,980"
40299040,WARLORD Kenedy,"68,320,187","75,044,925","16,222,786","7,817,681"
69114506,ᴼᴾKuzgun,"68,272,427","41,350,870","23,506,475","4,043,555"
56865654,Dokter TonyChop,"68,243,510","18,219,689","7,844,650","5,149,812"
63751320,Hope Ur Mad,"68,240,273","40,321,389","15,793,235","6,812,653"
62104788,MsPuddy Tat,"68,060,339","32,906,003","18,180,694","7,825,324"
67133364,Jmcdo4,"68,047,898","15,568,201","8,163,057","5,254,722"
63595204,Portelá,"67,950,752","18,025,232","15,810,223","5,778,371"
9771821,Louylou,"67,939,132","31,999,892","10,371,340","9,933,777"
76180743,Mschief Manage,"67,933,739","20,439,733","12,287,930","6,343,410"
62399044,Chuck乂Norris,"67,902,252","35,592,708","18,087,770","7,715,429"
69765691,Terrible,"67,660,337","5,807,064","3,583,813","1,921,694"
81744680,Imperator Venum,"67,517,667","14,866,896","6,917,989","4,004,634"
63897345,SonStrike,"67,389,853","28,363,735","20,838,135","7,228,669"
53702653,Danrif 永,"67,246,367","49,697,134","26,053,846","6,363,869"
59319658,ˢᵃメDARK,"67,213,907","41,642,518","32,792,497","5,296,865"
97822225,Ørney,"67,144,905","9,338,230","5,147,130","2,575,908"
61834122,RV EMONᴮᴰ,"67,066,322","18,986,108","7,716,215","4,010,487"
63900101,A7X fold,"66,709,897","16,830,534","6,119,211","3,663,622"
64209971,Beko73,"66,696,371","19,266,739","14,057,753","5,350,337"
29587991,HAYz㋛M,"66,598,489","26,127,595","15,094,778","5,904,212"
75144155,I z z y 永,"66,448,692","41,425,744","18,590,284","6,778,681"
48517595,ᴿᴿ Savage,"66,378,635","38,467,647","11,193,344","7,145,318"
55567655,SUNLÏGHT,"66,354,036","6,993,228","3,568,369","3,002,138"
37726163,Dave D,"66,112,637","10,899,171","7,231,495","10,501,749"
61069638,Edd XXXVII,"66,015,481","5,218,218","1,858,700","3,914,682"
61498739,Playdz,"65,991,952","3,934,502","3,282,038","2,243,038"
25255454,SaitamaKid,"65,974,989","51,601,065","16,807,513","6,272,703"
65587633,Kamatchoo eg,"65,923,493","25,414,273","13,558,037","7,755,689"
58413032,Haka OG,"65,853,254","16,664,381","10,058,804","7,817,650"
83619899,Driscie,"65,804,494","22,162,526","15,587,900","2,912,665"
95676183,mAdzz y҉,"65,792,815","4,623,755","7,517,971","1,489,062"
63495936,FR Warrior,"65,760,802","20,157,446","12,498,959","6,875,687"
41925878,nya 꽃,"65,756,176","28,483,903","19,918,423","6,297,449"
34869648,Funtôme Sakura,"65,734,779","4,820,867","2,694,635","2,223,389"
15038629,Hussain Ibn Ali,"65,624,210","114,511,380","58,517,387","13,863,038"
79756107,Heo Bé Ba,"65,591,352","6,115,368","4,110,114","1,688,239"
62166694,DRIFTERS187,"65,457,376","13,639,078","8,008,765","3,808,714"
99673999,OfEarth,"65,409,060","32,424,007","15,299,421","5,163,906"
65429385,Safred ᴿˣ,"65,259,942","7,188,057","3,869,240","1,294,224"
79501739,MᶜᵘHawkeye,"65,249,608","16,086,625","10,788,895","2,880,924"
17502418,BIICHO DORADO,"65,206,540","5,704,113","2,628,140","4,266,464"
41906922,DjNight TY,"65,181,745","48,512,282","20,165,289","10,756,570"
70535291,888 ㋡Mammoth㋡,"65,172,725","19,744,490","5,811,397","4,909,578"
56267611,MatYaki,"65,147,871","12,881,894","6,562,649","4,426,310"
64523729,Khełany,"65,127,928","17,479,620","11,404,981","5,918,273"
75567523,SupremeSeat,"65,118,625","33,799,576","15,263,694","4,582,691"
37416839,KHiMiK,"65,112,524","31,170,266","22,664,865","8,368,311"
85918614,Princeツ,"65,090,045","8,290,516","2,923,914","1,842,538"
39190271,DarthB殺無赦,"65,018,666","9,589,794","3,923,487","3,285,430"
65750039,Seed420,"65,010,060","16,526,760","4,176,143","1,752,338"
56084361,Seon deok,"65,003,496","13,901,071","4,228,913","3,253,492"
76297693,EzItzOnlyJay,"65,000,922","25,933,149","12,790,872","5,362,090"
3094944,Mve,"64,974,255","25,439,965","13,139,922","6,979,372"
79259722,ᴹᶜᵘHULK,"64,877,138","29,356,527","17,437,954","4,411,036"
32601257,lunav,"64,847,466","11,640,684","10,273,159","4,409,218"
70209602,MaddKING Ragnar,"64,671,696","19,609,428","19,906,871","5,641,524"
55784967,Lazy lady bep,"64,595,030","18,972,464","11,728,289","7,219,445"
16921563,暗丶Sham,"64,519,783","53,879,054","39,977,801","12,187,118"
58285532,MOUNTAIN QUEEN,"64,428,004","9,252,985","4,544,068","4,528,056"
2349813,LadybugR,"64,073,145","28,897,909","30,951,193","12,123,866"
77544243,ᵀr GÖKHAN,"64,064,384","4,870,766","1,713,646","3,261,945"
16262885,NomadQ,"64,034,547","58,583,654","44,551,854","19,887,344"
28625692,kazerui0,"63,970,033","40,758,981","18,445,573","5,184,128"
76216620,Prоstoy,"63,880,077","46,314,727","37,133,090","6,688,741"
83556524,M3llow Hispania,"63,821,104","3,915,558","2,209,416","1,112,635"
95677203,ᴿᴾMrGernbet,"63,815,517","18,958,946","13,324,723","2,818,950"
70125233,Demonツ,"63,687,831","21,603,166","15,130,179","4,805,173"
96249805,Hype man,"63,601,110","41,517,512","15,029,565","3,898,562"
96188922,Beeblebröx,"63,494,432","12,729,333","13,245,130","2,221,570"
66817290,Smile Morning,"63,365,588","9,031,459","5,334,891","3,632,453"
96219972,Craneokid,"63,344,458","5,504,577","4,467,244","2,273,751"
58615587,Bangᴿⱽ,"63,262,034","20,036,753","9,653,262","4,216,515"
78024889,乂Varthanᴿ,"63,218,913","16,567,918","16,682,865","3,509,202"
63811771,M3llowMabrock x,"63,209,045","46,029,671","5,326,189","6,221,558"
